Date,Open,High,Low,Close,Adj Close,Volume,Per Change
8/27/01,1912.699951,1933.939941,1897.630005,1912.410034,1912.410034,1195290000,-0.200822385
8/28/01,1912.670044,1916.280029,1864.719971,1864.97998,1864.97998,1433940000,0.19965866
8/29/01,1875.439941,1879.76001,1833.650024,1843.170044,1843.170044,1466700000,0.022846144
8/30/01,1817.189941,1833.290039,1777.109985,1791.680054,1791.680054,1734810000,0.182798118
8/31/01,1784.26001,1817.719971,1782.099976,1805.430054,1805.430054,1232880000,-0.289328514
9/4/01,1802.290039,1836.189941,1770.76001,1770.780029,1770.780029,1536580000,0.246333788
9/5/01,1771.75,1782.5,1715.859985,1759.01001,1759.01001,1950580000,0.269429512
9/6/01,1736.199951,1753.829956,1702.920044,1705.640015,1705.640015,1887800000,-0.032185299
9/7/01,1694.02002,1724.569946,1676.420044,1687.699951,1687.699951,1712760000,-0.092721687
9/10/01,1673.780029,1702.119995,1669.939941,1695.380005,1695.380005,1612970000,-0.058262687
9/17/01,1613.829956,1629.099976,1579.280029,1579.550049,1579.550049,2254620000,0.397806531
9/18/01,1591.77002,1605.060059,1548.849976,1555.079956,1555.079956,1864980000,-0.172818479
9/19/01,1560.52002,1568.219971,1451.310059,1527.800049,1527.800049,2464030000,0.321209879
9/20/01,1494.939941,1513.23999,1467.099976,1470.930054,1470.930054,2804660000,0.138241012
9/21/01,1395.790039,1454.040039,1387.060059,1423.189941,1423.189941,2588150000,-0.077196523
9/24/01,1459.469971,1507.51001,1459.469971,1499.400024,1499.400024,2052290000,-0.207043641
9/25/01,1505.52002,1528.329956,1480.689941,1501.640015,1501.640015,2181960000,0.063183078
9/26/01,1514.76001,1516.119995,1458.339966,1464.040039,1464.040039,1760620000,-0.193101615
9/27/01,1456.800049,1465.699951,1418.150024,1460.709961,1460.709961,2043090000,0.1604378
9/28/01,1472.560059,1499.579956,1466.780029,1498.800049,1498.800049,2114360000,0.034883436
10/1/01,1491.449951,1491.449951,1458.410034,1480.459961,1480.459961,1505140000,-0.288134471
10/2/01,1479.01001,1504.23999,1473.130005,1492.329956,1492.329956,1784730000,0.185756807
10/3/01,1479.27002,1595.47998,1473.219971,1580.810059,1580.810059,2713300000,0.520285982
10/4/01,1602.599976,1641.560059,1581.079956,1597.310059,1597.310059,2558580000,-0.057022814
10/5/01,1586.400024,1608.76001,1548.810059,1605.300049,1605.300049,1836380000,-0.282265944
10/8/01,1582.930054,1621.109985,1574.650024,1605.949951,1605.949951,1417520000,-0.228090047
10/9/01,1604.109985,1607.199951,1565.969971,1570.189941,1570.189941,1527430000,0.077536825
10/10/01,1563.959961,1626.98999,1558.810059,1626.26001,1626.26001,1857510000,0.216101556
10/11/01,1649.550049,1701.47998,1649.550049,1701.469971,1701.469971,2532940000,0.363621192
10/12/01,1690.209961,1707.430054,1651.23999,1703.400024,1703.400024,2185970000,-0.136983111
10/15/01,1684.040039,1698.23999,1663.780029,1696.310059,1696.310059,1586210000,-0.274367901
10/16/01,1704.75,1722.849976,1690.540039,1722.069946,1722.069946,1843310000,0.162084465
10/17/01,1752.939941,1754.01001,1646.339966,1646.339966,1646.339966,2292410000,0.243637804
10/18/01,1648.689941,1668,1634.719971,1652.719971,1652.719971,1793870000,-0.217474187
10/19/01,1644.48999,1675.199951,1628.23999,1671.310059,1671.310059,1591110000,-0.113029372
10/22/01,1666.079956,1708.089966,1660.219971,1708.079956,1708.079956,1530830000,-0.037885501
10/23/01,1720.540039,1739.469971,1695.219971,1704.439941,1704.439941,1839490000,0.201629182
10/24/01,1707.52002,1736.170044,1697.689941,1731.540039,1731.540039,1895000000,0.030176842
10/25/01,1708.48999,1775.51001,1683.609985,1775.469971,1775.469971,2259620000,0.192411609
10/26/01,1763.780029,1792.869995,1763,1768.959961,1768.959961,1999200000,-0.115249467
10/29/01,1763.420044,1767.969971,1699.400024,1699.52002,1699.52002,1659170000,-0.170083033
10/30/01,1682.300049,1686.680054,1646.300049,1667.410034,1667.410034,1778560000,0.071957666
10/31/01,1690.119995,1721.689941,1677.709961,1690.199951,1690.199951,1897610000,0.066936173
11/1/01,1705.52002,1746.650024,1683.98999,1746.300049,1746.300049,1784910000,-0.059390496
11/2/01,1741.369995,1759.650024,1726.609985,1745.72998,1745.72998,1643860000,-0.079023592
11/5/01,1768.290039,1801.550049,1768.290039,1793.650024,1793.650024,1734250000,0.054986434
11/6/01,1786.920044,1835.48999,1777.910034,1835.079956,1835.079956,1945510000,0.121816347
11/7/01,1821.040039,1868.310059,1820.280029,1837.530029,1837.530029,2065810000,0.061834686
11/8/01,1855.680054,1888.390015,1816.560059,1827.77002,1827.77002,2300720000,0.113713265
11/9/01,1824.72998,1838.380005,1809.290039,1828.47998,1828.47998,1524360000,-0.337442192
11/12/01,1826.25,1848,1782.47998,1840.130005,1840.130005,1594470000,0.045993073
11/13/01,1871.469971,1893.920044,1867.27002,1892.109985,1892.109985,2189000000,0.372869982
11/14/01,1910.449951,1922.449951,1875.27002,1903.189941,1903.189941,2175590000,-0.006126085
11/15/01,1891.359985,1922.119995,1882.839966,1900.569946,1900.569946,2025550000,-0.0689652
11/16/01,1903.47998,1908.209961,1882.530029,1898.579956,1898.579956,1714140000,-0.153740959
11/19/01,1912.47998,1934.699951,1905.359985,1934.420044,1934.420044,1924900000,0.122953784
11/20/01,1926.469971,1930.209961,1877.790039,1880.51001,1880.51001,1988580000,0.033082238
11/21/01,1873.599976,1884.48999,1853.670044,1875.050049,1875.050049,1577590000,-0.206675115
11/23/01,1878.910034,1905.579956,1873.640015,1903.199951,1903.199951,569820000,-0.638803491
11/26/01,1914.530029,1941.310059,1906.890015,1941.22998,1941.22998,1734130000,2.043294374
11/27/01,1931.589966,1965.089966,1902.890015,1935.969971,1935.969971,2137420000,0.232560419
11/28/01,1921.599976,1941.790039,1887.969971,1887.969971,1887.969971,1905150000,-0.108668395
11/29/01,1898.630005,1933.459961,1889.290039,1933.26001,1933.26001,1957120000,0.027278692
11/30/01,1929.290039,1941.939941,1916.72998,1930.579956,1930.579956,1831850000,-0.064007317
12/3/01,1915.130005,1925.349976,1898.97998,1904.900024,1904.900024,1496760000,-0.182924366
12/4/01,1917.660034,1963.219971,1913.920044,1963.099976,1963.099976,1908630000,0.275174377
12/5/01,1980.300049,2056.810059,1980.300049,2046.839966,2046.839966,2777500000,0.455232287
12/6/01,2045.219971,2065.689941,2037.640015,2054.27002,2054.27002,2212470000,-0.203431143
12/7/01,2043.680054,2046.98999,2002.339966,2021.26001,2021.26001,1916720000,-0.133674129
12/10/01,2007.670044,2036.540039,1989.680054,1992.119995,1992.119995,1679480000,-0.123773947
12/11/01,2009.930054,2032.630005,1995.089966,2001.930054,2001.930054,1965200000,0.170124086
12/12/01,2007.47998,2022.76001,1975.650024,2011.380005,2011.380005,1895290000,-0.035573987
12/13/01,1979.839966,1985.790039,1945.290039,1946.51001,1946.51001,2095820000,0.105804389
12/14/01,1945.180054,1965.73999,1934.599976,1953.170044,1953.170044,1900020000,-0.093424054
12/17/01,1950.939941,1994.47998,1950.939941,1987.449951,1987.449951,1840920000,-0.031104936
12/18/01,1998.359985,2010.910034,1989.810059,2004.76001,2004.76001,1852020000,0.006029594
12/19/01,1981.650024,2007.76001,1971.069946,1982.890015,1982.890015,1919850000,0.036624874
12/20/01,1969,1972.319946,1918.5,1918.540039,1918.540039,2043110000,0.064202933
12/21/01,1941.550049,1954.469971,1931.869995,1945.829956,1945.829956,2359670000,0.154940263
12/24/01,1946.839966,1953.900024,1942.069946,1944.47998,1944.47998,564380000,-0.760822488
12/26/01,1948.77002,1983.839966,1948.77002,1960.699951,1960.699951,1127350000,0.997501683
12/27/01,1967.319946,1982.72998,1962.119995,1976.420044,1976.420044,1241060000,0.10086486
12/28/01,1985.709961,2002.719971,1982.369995,1987.26001,1987.26001,1328290000,0.07028669
12/31/01,1984.310059,1989.170044,1950.400024,1950.400024,1950.400024,1414840000,0.065158964
1/2/02,1965.180054,1979.26001,1936.560059,1979.25,1979.25,1517670000,0.072679596
1/3/02,1987.060059,2044.560059,1987.060059,2044.27002,2044.27002,2209630000,0.455935744
1/4/02,2061.830078,2077.889893,2033.560059,2059.379883,2059.379883,2205610000,-0.001819309
1/7/02,2075.23999,2081.090088,2036.859985,2037.099976,2037.099976,2121110000,-0.038311397
1/8/02,2039.420044,2060.22998,2027.339966,2055.73999,2055.73999,1873670000,-0.116655902
1/9/02,2074.320068,2098.879883,2034.089966,2044.890015,2044.890015,2321450000,0.23898552
1/10/02,2045.130005,2055.889893,2026.050049,2047.23999,2047.23999,1761640000,-0.241146697
1/11/02,2049.5,2058.77002,2018.680054,2022.459961,2022.459961,1625530000,-0.077263232
1/14/02,2012.589966,2018.420044,1979.939941,1990.73999,1990.73999,1801650000,0.108346201
1/15/02,1994.880005,2011.25,1977.280029,2000.910034,2000.910034,1675150000,-0.070213415
1/16/02,1976.420044,1981.810059,1944.319946,1944.439941,1944.439941,1917270000,0.14453631
1/17/02,1968.699951,1985.829956,1954.060059,1985.819946,1985.819946,1893110000,-0.012601251
1/18/02,1943.560059,1964.73999,1922.699951,1930.339966,1930.339966,1693010000,-0.105699088
1/22/02,1946.869995,1947.410034,1882.140015,1882.530029,1882.530029,1817220000,0.073366371
1/23/02,1889.530029,1925.150024,1879.23999,1922.380005,1922.380005,1871120000,0.029660691
1/24/02,1937.670044,1959.930054,1936.339966,1942.579956,1942.579956,1907870000,0.019640643
1/25/02,1929.150024,1951.790039,1923.060059,1937.699951,1937.699951,1655310000,-0.132377992
1/28/02,1951.119995,1958.959961,1925.430054,1943.910034,1943.910034,1482080000,-0.104651093
1/29/02,1947.089966,1959.050049,1883.48999,1892.98999,1892.98999,1875380000,0.26537029
1/30/02,1897.72998,1913.660034,1851.48999,1913.439941,1913.439941,2066970000,0.102160629
1/31/02,1924.560059,1935.170044,1906.900024,1934.030029,1934.030029,1803530000,-0.127452261
2/1/02,1928.829956,1942.150024,1901.209961,1911.23999,1911.23999,1710000000,-0.051859409
2/4/02,1907.579956,1907.579956,1849.130005,1855.530029,1855.530029,1779030000,0.040368421
2/5/02,1844.619995,1867.939941,1828.670044,1838.52002,1838.52002,2106870000,0.184280198
2/6/02,1853.130005,1853.130005,1805.01001,1812.709961,1812.709961,2105480000,-0.000659746
2/7/02,1809.430054,1824.069946,1781.72998,1782.109985,1782.109985,1998300000,-0.050905257
2/8/02,1794.050049,1818.880005,1772.150024,1818.880005,1818.880005,1794710000,-0.101881599
2/11/02,1816.939941,1846.930054,1815.380005,1846.660034,1846.660034,1564830000,-0.128087546
2/12/02,1829.530029,1852.219971,1817.130005,1834.209961,1834.209961,1621680000,0.036329825
2/13/02,1844.790039,1862.420044,1844.119995,1859.160034,1859.160034,1600740000,-0.012912535
2/14/02,1863.469971,1877.73999,1840.780029,1843.369995,1843.369995,1679410000,0.04914602
2/15/02,1844.890015,1847.069946,1801.670044,1805.199951,1805.199951,1624720000,-0.032565008
2/19/02,1790.939941,1791.01001,1745.050049,1750.609985,1750.609985,1749170000,0.076597814
2/20/02,1762.430054,1777.180054,1729.199951,1775.569946,1775.569946,1918210000,0.096640121
2/21/02,1763.819946,1769.369995,1716.23999,1716.23999,1716.23999,1833750000,-0.044030633
2/22/02,1718.699951,1736.47998,1696.550049,1724.540039,1724.540039,1839340000,0.003048398
2/25/02,1731.430054,1776.609985,1730.910034,1769.880005,1769.880005,1666850000,-0.093778203
2/26/02,1777.540039,1788.75,1750.359985,1766.859985,1766.859985,1670530000,0.002207757
2/27/02,1783.290039,1793.72998,1741.47998,1751.880005,1751.880005,1823440000,0.091533825
2/28/02,1759.329956,1773.199951,1728.650024,1731.48999,1731.48999,1935630000,0.061526565
3/1/02,1745.48999,1802.890015,1742.079956,1802.73999,1802.73999,1902520000,-0.017105542
3/4/02,1799.680054,1859.719971,1789.719971,1859.319946,1859.319946,2297630000,0.207677186
3/5/02,1854.709961,1886.150024,1849.75,1866.290039,1866.290039,2074650000,-0.097047828
3/6/02,1859.280029,1891.829956,1841.310059,1890.400024,1890.400024,1907080000,-0.08077025
3/7/02,1903.23999,1910.699951,1865.060059,1881.630005,1881.630005,1898190000,-0.004661577
3/8/02,1908.089966,1935.089966,1908.089966,1929.670044,1929.670044,2059420000,0.08493881
3/11/02,1919.72998,1946.22998,1905.930054,1929.48999,1929.48999,1763950000,-0.143472434
3/12/02,1888.680054,1899.01001,1879.420044,1897.119995,1897.119995,1750150000,-0.007823351
3/13/02,1879.969971,1886.27002,1858.449951,1862.030029,1862.030029,1664240000,-0.049087221
3/14/02,1863.099976,1873.01001,1851.380005,1854.140015,1854.140015,1492130000,-0.103416575
3/15/02,1854.339966,1871.390015,1845.930054,1868.300049,1868.300049,1698800000,0.138506698
3/18/02,1882.72998,1893.26001,1861.109985,1877.060059,1877.060059,1547190000,-0.08924535
3/19/02,1881.130005,1891.51001,1873.170044,1880.869995,1880.869995,1521620000,-0.016526736
3/20/02,1860.280029,1861.790039,1832.869995,1832.869995,1832.869995,1554640000,0.021700556
3/21/02,1835.209961,1870.160034,1825.98999,1868.829956,1868.829956,1601590000,0.030199918
3/22/02,1865.180054,1873.319946,1848.150024,1851.390015,1851.390015,1504960000,-0.060333793
3/25/02,1855.650024,1863.050049,1812.420044,1812.48999,1812.48999,1429310000,-0.050267117
3/26/02,1808.869995,1843.959961,1807.469971,1824.170044,1824.170044,1662170000,0.162917772
3/27/02,1817.219971,1832.01001,1811.640015,1826.75,1826.75,1624230000,-0.022825583
3/28/02,1836.25,1852.849976,1833.329956,1845.349976,1845.349976,1664900000,0.025039557
4/1/02,1834.589966,1865.369995,1817.25,1862.619995,1862.619995,1554790000,-0.066136104
4/2/02,1836.030029,1839.369995,1804.400024,1804.400024,1804.400024,1701240000,0.094192785
4/3/02,1809.589966,1813.359985,1770.609985,1784.349976,1784.349976,1704190000,0.001734029
4/4/02,1776.530029,1800.829956,1770.160034,1789.75,1789.75,1731670000,0.016124963
4/5/02,1796.920044,1803.209961,1769.949951,1770.030029,1770.030029,1508100000,-0.129106585
4/8/02,1741.099976,1786.400024,1733.839966,1785.869995,1785.869995,1599200000,0.060407135
4/9/02,1789.140015,1795.619995,1742.400024,1742.569946,1742.569946,1662760000,0.039744872
4/10/02,1751.569946,1772,1733.689941,1767.069946,1767.069946,1965420000,0.182022661
4/11/02,1757.01001,1762.280029,1724.150024,1725.23999,1725.23999,1707140000,-0.131412115
4/12/02,1738.959961,1756.329956,1728.52002,1756.189941,1756.189941,1532480000,-0.102311468
4/15/02,1761.949951,1769.040039,1740.609985,1753.780029,1753.780029,1327230000,-0.133933232
4/16/02,1779.290039,1816.910034,1779.290039,1816.790039,1816.790039,1791490000,0.349796192
4/17/02,1829.579956,1832.01001,1804.650024,1810.670044,1810.670044,1931060000,0.077907217
4/18/02,1806.280029,1818.790039,1778.099976,1802.430054,1802.430054,1866140000,-0.033618841
4/19/02,1816.349976,1816.619995,1795.27002,1796.829956,1796.829956,1681640000,-0.09886718
4/22/02,1779.180054,1779.180054,1747.650024,1758.680054,1758.680054,1703120000,0.012773245
4/23/02,1757.920044,1762.939941,1723.930054,1730.290039,1730.290039,1957900000,0.149596036
4/24/02,1739.130005,1746.52002,1711.109985,1713.339966,1713.339966,1923230000,-0.017707748
4/25/02,1705.800049,1724.01001,1697.27002,1713.699951,1713.699951,1971760000,0.025233591
4/26/02,1722.829956,1728.52002,1663.780029,1663.890015,1663.890015,1893790000,-0.039543352
4/29/02,1668.52002,1678.560059,1640.969971,1656.930054,1656.930054,1842550000,-0.027056854
4/30/02,1655.02002,1697.030029,1652.930054,1688.22998,1688.22998,2091610000,0.135171366
5/1/02,1683.76001,1687.560059,1643.23999,1677.530029,1677.530029,2189110000,0.046614809
5/2/02,1673.719971,1695.069946,1640.800049,1644.819946,1644.819946,2060340000,-0.058822992
5/3/02,1643.170044,1643.869995,1605.969971,1613.030029,1613.030029,1990950000,-0.033678907
5/6/02,1611.050049,1622.829956,1577.930054,1578.47998,1578.47998,1776080000,-0.107923353
5/7/02,1589.579956,1594.569946,1560.290039,1573.819946,1573.819946,2139130000,0.204410837
5/8/02,1625.72998,1696.349976,1625.72998,1696.290039,1696.290039,2403240000,0.123466082
5/9/02,1684.439941,1692.579956,1650.459961,1650.48999,1650.48999,1788460000,-0.255812986
5/10/02,1657.180054,1657.449951,1599.640015,1600.849976,1600.849976,1839130000,0.028331637
5/13/02,1611.26001,1653.099976,1602.599976,1652.540039,1652.540039,1648780000,-0.103500024
5/14/02,1694.150024,1722.660034,1691.420044,1719.050049,1719.050049,2603120000,0.578815852
5/15/02,1705.449951,1759.329956,1694.339966,1725.560059,1725.560059,2266100000,-0.129467716
5/16/02,1723.689941,1734.709961,1713.810059,1730.439941,1730.439941,1644660000,-0.274233264
5/17/02,1745.170044,1754.219971,1723.060059,1741.390015,1741.390015,1648910000,0.002584121
5/20/02,1726.780029,1726.890015,1696.109985,1701.589966,1701.589966,1429300000,-0.133184952
5/21/02,1708.569946,1717.930054,1660.219971,1664.180054,1664.180054,1660880000,0.162023368
5/22/02,1654.339966,1676.640015,1643.959961,1673.449951,1673.449951,1734730000,0.04446438
5/23/02,1678.420044,1697.77002,1651.890015,1697.630005,1697.630005,1762570000,0.016048607
5/24/02,1680.660034,1681.099976,1658.780029,1661.48999,1661.48999,1210890000,-0.312997498
5/28/02,1670.349976,1671.349976,1632.75,1652.170044,1652.170044,1319250000,0.089487897
5/29/02,1639.27002,1644.290039,1624.310059,1624.390015,1624.390015,1418900000,0.075535342
5/30/02,1613.420044,1637.650024,1607.300049,1631.920044,1631.920044,1585850000,0.117661569
5/31/02,1641.099976,1651.469971,1615.619995,1615.72998,1615.72998,1682430000,0.060901094
6/3/02,1613.5,1621.5,1561.170044,1562.560059,1562.560059,1623120000,-0.035252581
6/4/02,1559.25,1587.790039,1548.310059,1578.119995,1578.119995,1881400000,0.159125635
6/5/02,1580.060059,1595.420044,1563.550049,1595.26001,1595.26001,1632920000,-0.132071861
6/6/02,1583.650024,1584.060059,1550.719971,1554.880005,1554.880005,1630260000,-0.001628984
6/7/02,1500.150024,1549.170044,1495.810059,1535.47998,1535.47998,2111740000,0.295339394
6/10/02,1536.97998,1551.800049,1526.959961,1530.689941,1530.689941,1518260000,-0.281038385
6/11/02,1542.160034,1547.5,1496.660034,1497.180054,1497.180054,1697040000,0.117753217
6/12/02,1491.359985,1519.160034,1474.560059,1519.119995,1519.119995,2057320000,0.212299062
6/13/02,1512.22998,1526.410034,1495.640015,1496.880005,1496.880005,1566910000,-0.238373223
6/14/02,1471.969971,1507.01001,1445.439941,1504.73999,1504.73999,1827730000,0.166454997
6/17/02,1519.650024,1555.069946,1519.26001,1553.290039,1553.290039,1591840000,-0.129061732
6/18/02,1544.189941,1567.98999,1542.77002,1542.959961,1542.959961,1589760000,-0.001306664
6/19/02,1531.050049,1538.359985,1496.079956,1496.829956,1496.829956,1726700000,0.086138788
6/20/02,1494.800049,1503.01001,1461.589966,1464.75,1464.75,1709470000,-0.009978572
6/21/02,1456.609985,1480.050049,1435.849976,1440.959961,1440.959961,1962900000,0.148250627
6/24/02,1429.560059,1476.560059,1414.689941,1460.339966,1460.339966,2050610000,0.044683886
6/25/02,1472.189941,1475.579956,1419.25,1423.98999,1423.98999,1880680000,-0.082868025
6/26/02,1379.869995,1436.569946,1375.530029,1429.329956,1429.329956,2061740000,0.096273688
6/27/02,1446.369995,1459.410034,1412.959961,1459.199951,1459.199951,1942590000,-0.057790992
6/28/02,1454.97998,1486.25,1454.709961,1463.209961,1463.209961,2575240000,0.325673457
7/1/02,1457.040039,1459.839966,1402.51001,1403.800049,1403.800049,2320650000,-0.098860689
7/2/02,1395.369995,1396.25,1356.030029,1357.819946,1357.819946,2722550000,0.173184237
7/3/02,1348.609985,1380.380005,1336.060059,1380.170044,1380.170044,2661060000,-0.022585444
7/5/02,1401.030029,1448.660034,1401.030029,1448.359985,1448.359985,1120960000,-0.578754331
7/8/02,1439.849976,1452.560059,1401.280029,1405.609985,1405.609985,1708150000,0.52382779
7/9/02,1405.369995,1415.310059,1379.569946,1381.119995,1381.119995,1704220000,-0.002300735
7/10/02,1396.670044,1396.949951,1345.219971,1346.01001,1346.01001,1846320000,0.083381254
7/11/02,1339.650024,1375.579956,1323.589966,1374.430054,1374.430054,2298330000,0.244816716
7/12/02,1391.300049,1402.449951,1363.109985,1373.5,1373.5,2009340000,-0.125739124
7/15/02,1365.790039,1382.699951,1315.300049,1382.619995,1382.619995,2117700000,0.053928156
7/16/02,1371.910034,1407.589966,1364.880005,1375.26001,1375.26001,2379260000,0.123511357
7/17/02,1408.099976,1426.280029,1370.209961,1397.25,1397.25,2338390000,-0.01717761
7/18/02,1390.410034,1395.290039,1356.800049,1356.949951,1356.949951,1842360000,-0.212124581
7/19/02,1336.390015,1350.209961,1309.939941,1319.150024,1319.150024,2396800000,0.300940099
7/22/02,1309.839966,1332.099976,1272.459961,1282.650024,1282.650024,2014410000,-0.159541889
7/23/02,1287.589966,1295.589966,1228.880005,1229.050049,1229.050049,2238890000,0.111437096
7/24/02,1203.880005,1290.400024,1192.420044,1290.22998,1290.22998,2167790000,-0.031756808
7/25/02,1277.160034,1289.719971,1220.930054,1240.079956,1240.079956,2353210000,0.085534115
7/26/02,1250.719971,1264.670044,1234.459961,1262.119995,1262.119995,1691540000,-0.281177625
7/29/02,1286.810059,1335.25,1286.540039,1335.25,1335.25,1944170000,0.149349114
7/30/02,1322.98999,1354.47998,1313.48999,1344.189941,1344.189941,1728270000,-0.11104996
7/31/02,1331.819946,1335.790039,1307.01001,1328.26001,1328.26001,1633300000,-0.054950905
8/1/02,1322.469971,1326.099976,1276.880005,1280,1280,1548860000,-0.051699014
8/2/02,1279.099976,1282.060059,1235.569946,1247.920044,1247.920044,1419790000,-0.083332257
8/5/02,1243.380005,1247.839966,1205.680054,1206.01001,1206.01001,1336720000,-0.058508653
8/6/02,1224.800049,1279.569946,1224.800049,1259.550049,1259.550049,1535110000,0.148415525
8/7/02,1290.22998,1298.119995,1243.48999,1280.900024,1280.900024,1542880000,0.005061527
8/8/02,1278.339966,1316.52002,1263.310059,1316.52002,1316.52002,1523000000,-0.012884994
8/9/02,1301.829956,1322.069946,1290.77002,1306.119995,1306.119995,1313750000,-0.137393303
8/12/02,1293.880005,1311.430054,1286.910034,1306.839966,1306.839966,1054220000,-0.197549001
8/13/02,1300.72998,1324.430054,1268.98999,1269.280029,1269.280029,1570660000,0.489878773
8/14/02,1273.939941,1334.310059,1265.189941,1334.300049,1334.300049,1629290000,0.037328257
8/15/02,1339.599976,1350.920044,1322.109985,1345.01001,1345.01001,1642850000,0.008322644
8/16/02,1333.26001,1368.689941,1325.98999,1361.01001,1361.01001,1389180000,-0.154408497
8/19/02,1362.290039,1397.060059,1359.140015,1394.540039,1394.540039,1489490000,0.072208065
8/20/02,1384.469971,1389.839966,1370.97998,1376.589966,1376.589966,1396290000,-0.062571753
8/21/02,1389.560059,1410.880005,1378.089966,1409.25,1409.25,1508530000,0.080384447
8/22/02,1410.75,1426.76001,1398.829956,1422.949951,1422.949951,1654080000,0.096484657
8/23/02,1411.75,1411.75,1377.640015,1380.619995,1380.619995,1365830000,-0.174266057
8/26/02,1387.199951,1394.23999,1360.430054,1391.73999,1391.73999,1261360000,-0.076488289
8/27/02,1395.040039,1396.400024,1346.209961,1347.780029,1347.780029,1432360000,0.135567958
8/28/02,1339.420044,1340.01001,1312.25,1314.380005,1314.380005,1351500000,-0.056452289
8/29/02,1304.209961,1345.369995,1295.790039,1335.77002,1335.77002,1435190000,0.061923788
8/30/02,1326.050049,1337.920044,1314.689941,1314.849976,1314.849976,1089820000,-0.240644096
9/3/02,1302.670044,1302.670044,1263.22998,1263.839966,1263.839966,1394260000,0.279348883
9/4/02,1268.650024,1294.650024,1261,1292.310059,1292.310059,1493510000,0.071184714
9/5/02,1274.76001,1274.76001,1251,1251,1251,1520290000,0.017930914
9/6/02,1280.27002,1304.02002,1280.27002,1295.300049,1295.300049,1320380000,-0.131494649
9/9/02,1286.75,1310.329956,1270.72998,1304.599976,1304.599976,1247540000,-0.055165937
9/10/02,1306.130005,1322.430054,1299.530029,1320.089966,1320.089966,1441490000,0.155465957
9/11/02,1328.349976,1347.27002,1314.959961,1315.449951,1315.449951,1075670000,-0.253779076
9/12/02,1305.719971,1305.719971,1279.089966,1279.680054,1279.680054,1192760000,0.108853087
9/13/02,1272.939941,1292.359985,1270.589966,1291.400024,1291.400024,1265530000,0.061009759
9/16/02,1286.849976,1292.72998,1267.689941,1275.880005,1275.880005,1097330000,-0.132908742
9/17/02,1292.910034,1298.5,1258.849976,1259.939941,1259.939941,1500330000,0.367255065
9/18/02,1244.52002,1263.900024,1233.079956,1252.130005,1252.130005,1570950000,0.047069645
9/19/02,1233.939941,1242.910034,1216.189941,1216.449951,1216.449951,1521130000,-0.031713295
9/20/02,1229.469971,1232.959961,1216.23999,1221.089966,1221.089966,1796000000,0.180701189
9/23/02,1209.130005,1209.719971,1177.410034,1184.930054,1184.930054,1443330000,-0.196364143
9/24/02,1170.949951,1200.449951,1169.040039,1182.170044,1182.170044,1666020000,0.15428904
9/25/02,1195.599976,1227.22998,1184.119995,1222.290039,1222.290039,1691640000,0.015377967
9/26/02,1231.849976,1239.619995,1206.910034,1221.609985,1221.609985,1664160000,-0.016244591
9/27/02,1213.77002,1235.079956,1198.119995,1199.160034,1199.160034,1444460000,-0.132018556
9/30/02,1187.47998,1190.73999,1160.069946,1172.060059,1172.060059,1682900000,0.165072068
10/1/02,1180.26001,1214.01001,1160.709961,1213.719971,1213.719971,1707860000,0.014831541
10/2/02,1208.030029,1222.719971,1183.76001,1187.300049,1187.300049,1763700000,0.032695888
10/3/02,1183.109985,1197.959961,1164.51001,1165.560059,1165.560059,1647320000,-0.065986279
10/4/02,1174.579956,1175.75,1135.27002,1139.900024,1139.900024,1587030000,-0.036598839
10/7/02,1135.790039,1145.790039,1113.359985,1119.400024,1119.400024,1409850000,-0.111642502
10/8/02,1129.819946,1144.130005,1109.640015,1129.219971,1129.219971,1836990000,0.302968401
10/9/02,1117.140015,1135.890015,1112.079956,1114.109985,1114.109985,1755730000,-0.044235407
10/10/02,1116.76001,1165.829956,1108.48999,1163.369995,1163.369995,1837940000,0.046823828
10/11/02,1179.900024,1220.119995,1179.900024,1210.469971,1210.469971,1915390000,0.042139569
10/14/02,1198.5,1221.599976,1193.420044,1220.530029,1220.530029,1204240000,-0.371282089
10/15/02,1259.869995,1282.73999,1259.869995,1282.439941,1282.439941,2009640000,0.668803561
10/16/02,1239.540039,1253.609985,1229.060059,1232.420044,1232.420044,1585220000,-0.211192054
10/17/02,1272.26001,1283.209961,1263.459961,1272.290039,1272.290039,1822740000,0.149834092
10/18/02,1270.130005,1288.079956,1253.439941,1287.859985,1287.859985,1665970000,-0.086007878
10/21/02,1276.76001,1312.530029,1267.76001,1309.670044,1309.670044,1572970000,-0.055823334
10/22/02,1285.540039,1307.599976,1280.660034,1292.800049,1292.800049,1723340000,0.095596229
10/23/02,1288.23999,1320.25,1279.459961,1320.22998,1320.22998,1598320000,-0.072545174
10/24/02,1325.079956,1330.98999,1296.540039,1298.709961,1298.709961,1944060000,0.21631463
10/25/02,1297.329956,1331.329956,1297.170044,1331.130005,1331.130005,1470040000,-0.243829923
10/28/02,1345.719971,1346.209961,1310.630005,1315.829956,1315.829956,1636190000,0.113024135
10/29/02,1313.140015,1318.930054,1279.189941,1300.540039,1300.540039,1598410000,-0.023090228
10/30/02,1307.48999,1334.630005,1300.550049,1326.72998,1326.72998,1675530000,0.048247946
10/31/02,1330.72998,1347.579956,1323.089966,1329.75,1329.75,1761680000,0.051416567
